2026-02-11T14:16:15: ▲ Next.js 16.1.6 (Turbopack)
2026-02-11T14:16:15: - Local:         http://localhost:3000
2026-02-11T14:16:15: - Network:       http://192.168.0.129:3000
2026-02-11T14:16:15: 
2026-02-11T14:16:15: ✓ Starting...
2026-02-11T14:16:15: ✅ Crash report instrumentation registered
2026-02-11T14:16:15: ✓ Ready in 939ms
2026-02-11T14:16:44:  GET / 200 in 1074ms (compile: 884ms, render: 190ms)
2026-02-11T15:38:38:  GET /api/dev-server 200 in 432ms (compile: 12ms, render: 420ms)
2026-02-11T15:38:48:  GET /api/dev-server 200 in 446ms (compile: 13ms, render: 432ms)
2026-02-11T15:38:59:  GET /api/dev-server 200 in 620ms (compile: 43ms, render: 577ms)
2026-02-11T15:39:01:  GET /api/claude-usage 200 in 572ms (compile: 21ms, render: 551ms)
2026-02-11T15:39:08:  GET /api/dev-server 200 in 472ms (compile: 58ms, render: 414ms)
2026-02-11T15:39:18:  GET /api/dev-server 200 in 435ms (compile: 9ms, render: 426ms)
2026-02-11T15:39:28:  GET /api/dev-server 200 in 504ms (compile: 35ms, render: 469ms)
2026-02-11T15:39:38:  GET /api/dev-server 200 in 468ms (compile: 8ms, render: 460ms)
2026-02-11T15:39:48:  GET /api/dev-server 200 in 450ms (compile: 14ms, render: 436ms)
2026-02-11T15:39:58:  GET /api/dev-server 200 in 537ms (compile: 13ms, render: 525ms)
2026-02-11T15:40:01:  GET /api/claude-usage 200 in 494ms (compile: 5ms, render: 489ms)
2026-02-11T15:40:08:  GET /api/dev-server 200 in 438ms (compile: 12ms, render: 426ms)
2026-02-11T15:40:18:  GET /api/dev-server 200 in 433ms (compile: 10ms, render: 423ms)
2026-02-11T15:40:28:  GET /api/dev-server 200 in 439ms (compile: 7ms, render: 432ms)
2026-02-11T15:40:38:  GET /api/dev-server 200 in 426ms (compile: 12ms, render: 415ms)
2026-02-11T15:40:48:  GET /api/dev-server 200 in 427ms (compile: 10ms, render: 417ms)
2026-02-11T15:40:58:  GET /api/dev-server 200 in 421ms (compile: 6ms, render: 415ms)
2026-02-11T15:41:00:  GET /api/claude-usage 200 in 400ms (compile: 5ms, render: 395ms)
2026-02-11T15:41:06: ✓ Compiled in 159ms
2026-02-11T15:41:08:  GET /api/dev-server 200 in 410ms (compile: 8ms, render: 402ms)
2026-02-11T15:41:13: ✓ Compiled in 30ms
2026-02-11T15:41:18:  GET /api/dev-server 200 in 441ms (compile: 14ms, render: 427ms)
2026-02-11T15:41:24: ✓ Compiled in 59ms
2026-02-11T15:41:28:  GET /api/dev-server 200 in 450ms (compile: 20ms, render: 430ms)
2026-02-11T15:41:38:  GET /api/dev-server 200 in 417ms (compile: 5ms, render: 411ms)
2026-02-11T15:41:39: ✓ Compiled in 29ms
2026-02-11T15:41:44: ✓ Compiled in 26ms
2026-02-11T15:41:48:  GET /api/dev-server 200 in 441ms (compile: 14ms, render: 427ms)
2026-02-11T15:41:58:  GET /api/dev-server 200 in 459ms (compile: 41ms, render: 418ms)
2026-02-11T15:42:00:  GET /api/claude-usage 200 in 430ms (compile: 7ms, render: 423ms)
2026-02-11T15:42:08:  GET /api/dev-server 200 in 423ms (compile: 9ms, render: 414ms)
2026-02-11T15:42:18:  GET /api/dev-server 200 in 458ms (compile: 22ms, render: 436ms)
2026-02-11T15:42:22: ✓ Compiled in 72ms
2026-02-11T15:42:28:  GET /api/dev-server 200 in 444ms (compile: 9ms, render: 434ms)
2026-02-11T15:42:29: ✓ Compiled in 20ms
2026-02-11T15:42:38:  GET /api/dev-server 200 in 442ms (compile: 19ms, render: 423ms)
2026-02-11T15:42:48:  GET /api/dev-server 200 in 433ms (compile: 10ms, render: 423ms)
2026-02-11T15:42:58:  GET /api/dev-server 200 in 486ms (compile: 7ms, render: 480ms)
2026-02-11T15:43:01:  GET /api/claude-usage 200 in 580ms (compile: 7ms, render: 573ms)
2026-02-11T15:43:09:  GET /api/dev-server 200 in 837ms (compile: 21ms, render: 816ms)
2026-02-11T15:43:18:  GET /api/dev-server 200 in 466ms (compile: 29ms, render: 437ms)
2026-02-11T15:43:28:  GET /api/dev-server 200 in 493ms (compile: 11ms, render: 483ms)
2026-02-11T15:43:38:  GET /api/dev-server 200 in 457ms (compile: 32ms, render: 425ms)
2026-02-11T15:43:48:  GET /api/dev-server 200 in 433ms (compile: 5ms, render: 429ms)
2026-02-11T15:43:58:  GET /api/dev-server 200 in 432ms (compile: 16ms, render: 415ms)
2026-02-11T15:44:00:  GET /api/claude-usage 200 in 409ms (compile: 7ms, render: 402ms)
2026-02-11T15:44:06: ✓ Compiled in 53ms
2026-02-11T15:44:08:  GET /api/dev-server 200 in 438ms (compile: 12ms, render: 426ms)
2026-02-11T15:44:12: ✓ Compiled in 21ms
2026-02-11T15:44:18:  GET /api/dev-server 200 in 460ms (compile: 15ms, render: 445ms)
2026-02-11T15:44:28:  GET /api/dev-server 200 in 433ms (compile: 17ms, render: 416ms)
2026-02-11T15:44:38:  GET /api/dev-server 200 in 444ms (compile: 15ms, render: 429ms)
2026-02-11T15:44:48:  GET /api/dev-server 200 in 416ms (compile: 6ms, render: 409ms)
2026-02-11T15:44:58:  GET /api/dev-server 200 in 428ms (compile: 7ms, render: 421ms)
2026-02-11T15:45:01:  GET /api/claude-usage 200 in 503ms (compile: 10ms, render: 493ms)
2026-02-11T15:45:08:  GET /api/dev-server 200 in 424ms (compile: 14ms, render: 410ms)
2026-02-11T15:45:18:  GET /api/dev-server 200 in 477ms (compile: 22ms, render: 455ms)
2026-02-11T15:45:20: ✓ Compiled in 68ms
2026-02-11T15:45:28:  GET /api/dev-server 200 in 437ms (compile: 12ms, render: 425ms)
2026-02-11T15:45:38:  GET /api/dev-server 200 in 427ms (compile: 13ms, render: 414ms)
2026-02-11T15:45:48:  GET /api/dev-server 200 in 424ms (compile: 8ms, render: 416ms)
2026-02-11T15:45:58:  GET /api/dev-server 200 in 471ms (compile: 8ms, render: 463ms)
2026-02-11T15:46:01:  GET /api/claude-usage 200 in 508ms (compile: 6ms, render: 502ms)
2026-02-11T15:46:02:  POST /api/scratch-pad 201 in 26ms (compile: 13ms, render: 13ms)
2026-02-11T15:46:02:  GET /api/scratch-pad 200 in 20ms (compile: 15ms, render: 5ms)
2026-02-11T15:46:08:  GET /api/dev-server 200 in 440ms (compile: 11ms, render: 429ms)
2026-02-11T15:46:09:  GET /api/scratch-pad 200 in 7ms (compile: 4ms, render: 3ms)
2026-02-11T15:46:09: ✓ Compiled in 46ms
2026-02-11T15:46:12:  POST /api/claude-chat/messages 200 in 23ms (compile: 11ms, render: 12ms)
2026-02-11T15:46:12:  POST /api/claude-chat/messages 200 in 23ms (compile: 20ms, render: 3ms)
2026-02-11T15:46:12:  POST /api/claude-chat/history 200 in 25ms (compile: 5ms, render: 20ms)
2026-02-11T15:46:12:  POST /api/claude-chat/history 200 in 25ms (compile: 15ms, render: 10ms)
2026-02-11T15:46:13:  POST /api/claude-chat 200 in 10.5s (compile: 5ms, render: 10.5s)
2026-02-11T15:46:18:  GET /api/dev-server 200 in 435ms (compile: 9ms, render: 426ms)
2026-02-11T15:46:28:  GET /api/dev-server 200 in 424ms (compile: 10ms, render: 414ms)
2026-02-11T15:46:38:  GET /api/dev-server 200 in 427ms (compile: 14ms, render: 413ms)
2026-02-11T15:46:48:  GET /api/dev-server 200 in 427ms (compile: 9ms, render: 418ms)
2026-02-11T15:46:58:  GET /api/dev-server 200 in 420ms (compile: 8ms, render: 411ms)
2026-02-11T15:47:00:  GET /api/claude-usage 200 in 447ms (compile: 13ms, render: 434ms)
2026-02-11T15:47:08:  GET /api/dev-server 200 in 417ms (compile: 9ms, render: 409ms)
2026-02-11T15:47:18:  GET /api/dev-server 200 in 420ms (compile: 6ms, render: 414ms)
2026-02-11T15:47:28:  GET /api/dev-server 200 in 422ms (compile: 7ms, render: 415ms)
2026-02-11T15:47:38:  GET /api/dev-server 200 in 455ms (compile: 15ms, render: 440ms)
2026-02-11T15:47:48:  GET /api/dev-server 200 in 405ms (compile: 6ms, render: 399ms)
2026-02-11T15:47:58:  GET /api/dev-server 200 in 415ms (compile: 7ms, render: 408ms)
2026-02-11T15:48:01:  GET /api/claude-usage 200 in 567ms (compile: 8ms, render: 559ms)
2026-02-11T15:48:01: ✓ Compiled in 102ms
2026-02-11T15:48:02:  POST /api/crash-report 200 in 323ms (compile: 319ms, render: 4ms)
2026-02-11T15:48:02:  POST /api/crash-report 200 in 332ms (compile: 330ms, render: 2ms)
2026-02-11T15:48:37: ✓ Compiled in 31ms
2026-02-11T15:48:37:  GET /api/scratch-pad 200 in 15ms (compile: 7ms, render: 8ms)
2026-02-11T15:48:37:  GET /api/dev-server 200 in 13ms (compile: 11ms, render: 2ms)
2026-02-11T15:48:37:  GET / 200 in 380ms (compile: 163ms, render: 218ms)
2026-02-11T15:48:38:  GET /api/scratch-pad 200 in 40ms (compile: 3ms, render: 37ms)
2026-02-11T15:48:38:  GET /api/claude-chat/skills 200 in 51ms (compile: 35ms, render: 15ms)
2026-02-11T15:48:38:  GET /api/claude-usage 200 in 511ms (compile: 8ms, render: 503ms)
2026-02-11T15:48:38:  GET /api/dev-server 200 in 581ms (compile: 32ms, render: 549ms)
2026-02-11T15:48:48:  GET /api/dev-server 200 in 430ms (compile: 5ms, render: 425ms)
2026-02-11T15:48:58:  GET /api/dev-server 200 in 399ms (compile: 5ms, render: 394ms)
2026-02-11T15:49:08:  GET /api/dev-server 200 in 419ms (compile: 10ms, render: 409ms)
2026-02-11T15:49:18:  GET /api/dev-server 200 in 460ms (compile: 9ms, render: 451ms)
2026-02-11T15:49:28:  GET /api/dev-server 200 in 439ms (compile: 9ms, render: 430ms)
2026-02-11T15:49:34:  GET /api/claude-chat/history?projectId=dashboard 200 in 9ms (compile: 4ms, render: 5ms)
2026-02-11T15:49:34:  GET /api/claude-chat/history?projectId=dashboard 200 in 4ms (compile: 3ms, render: 1669µs)
2026-02-11T15:49:34:  GET /api/claude-chat/skills?projectId=dashboard 200 in 22ms (compile: 7ms, render: 14ms)
2026-02-11T15:49:34:  GET /api/claude-chat/skills?projectId=dashboard 200 in 9ms (compile: 3ms, render: 6ms)
2026-02-11T15:49:38:  GET /api/claude-usage 200 in 503ms (compile: 13ms, render: 490ms)
2026-02-11T15:49:38:  GET /api/dev-server 200 in 538ms (compile: 8ms, render: 530ms)
2026-02-11T15:49:48:  GET /api/dev-server 200 in 414ms (compile: 7ms, render: 407ms)
2026-02-11T15:49:58:  GET /api/dev-server 200 in 412ms (compile: 8ms, render: 404ms)
2026-02-11T15:50:08:  GET /api/dev-server 200 in 426ms (compile: 9ms, render: 417ms)
2026-02-11T15:50:18:  GET /api/dev-server 200 in 415ms (compile: 9ms, render: 406ms)
2026-02-11T15:50:18:  POST /api/claude-chat/upload 200 in 16ms (compile: 8ms, render: 8ms)
2026-02-11T15:50:18:  POST /api/claude-chat/history 200 in 8ms (compile: 4ms, render: 4ms)
2026-02-11T15:50:28:  GET /api/dev-server 200 in 422ms (compile: 10ms, render: 412ms)
2026-02-11T15:50:38:  GET /api/dev-server 200 in 454ms (compile: 6ms, render: 448ms)
2026-02-11T15:50:38:  GET /api/claude-usage 200 in 569ms (compile: 10ms, render: 559ms)
2026-02-11T15:50:48:  GET /api/dev-server 200 in 494ms (compile: 9ms, render: 485ms)
2026-02-11T15:50:58:  GET /api/dev-server 200 in 421ms (compile: 11ms, render: 410ms)
2026-02-11T15:51:08:  GET /api/dev-server 200 in 417ms (compile: 7ms, render: 409ms)
2026-02-11T15:51:18:  GET /api/dev-server 200 in 440ms (compile: 19ms, render: 421ms)
2026-02-11T15:51:28:  GET /api/dev-server 200 in 414ms (compile: 8ms, render: 406ms)
2026-02-11T15:51:38:  GET /api/dev-server 200 in 457ms (compile: 6ms, render: 451ms)
2026-02-11T15:51:38:  GET /api/claude-usage 200 in 458ms (compile: 11ms, render: 447ms)
2026-02-11T15:51:48:  GET /api/dev-server 200 in 405ms (compile: 7ms, render: 399ms)
2026-02-11T15:51:58:  GET /api/dev-server 200 in 414ms (compile: 7ms, render: 407ms)
2026-02-11T15:52:08:  GET /api/dev-server 200 in 421ms (compile: 7ms, render: 414ms)
2026-02-11T15:52:18:  GET /api/dev-server 200 in 438ms (compile: 7ms, render: 432ms)
2026-02-11T15:52:28:  POST /api/claude-chat 200 in 2.2min (compile: 6ms, render: 2.2min)
2026-02-11T15:52:28:  POST /api/claude-chat/messages 200 in 35ms (compile: 20ms, render: 16ms)
2026-02-11T15:52:28:  POST /api/claude-chat/messages 200 in 21ms (compile: 15ms, render: 5ms)
2026-02-11T15:52:28:  POST /api/claude-chat/history 200 in 40ms (compile: 16ms, render: 24ms)
2026-02-11T15:52:28:  POST /api/claude-chat/history 200 in 37ms (compile: 25ms, render: 12ms)
2026-02-11T15:52:29:  GET /api/dev-server 200 in 1114ms (compile: 22ms, render: 1092ms)
2026-02-11T15:52:38:  GET /api/dev-server 200 in 477ms (compile: 24ms, render: 453ms)
2026-02-11T15:52:38:  GET /api/claude-usage 200 in 617ms (compile: 26ms, render: 591ms)
2026-02-11T15:52:45:  POST /api/scratch-pad 201 in 11ms (compile: 6ms, render: 5ms)
2026-02-11T15:52:45:  GET /api/scratch-pad 200 in 6ms (compile: 4ms, render: 2ms)
2026-02-11T15:52:48:  GET /api/dev-server 200 in 407ms (compile: 5ms, render: 402ms)
2026-02-11T15:52:58:  GET /api/dev-server 200 in 467ms (compile: 9ms, render: 458ms)
2026-02-11T15:53:08:  GET /api/dev-server 200 in 459ms (compile: 8ms, render: 450ms)
2026-02-11T15:53:18:  GET /api/dev-server 200 in 418ms (compile: 13ms, render: 405ms)
2026-02-11T15:53:28:  GET /api/dev-server 200 in 422ms (compile: 14ms, render: 407ms)
2026-02-11T15:53:38:  GET /api/claude-usage 200 in 382ms (compile: 12ms, render: 370ms)
2026-02-11T15:53:38:  GET /api/dev-server 200 in 448ms (compile: 6ms, render: 442ms)
2026-02-11T15:53:48:  GET /api/dev-server 200 in 412ms (compile: 9ms, render: 403ms)
2026-02-11T15:53:58:  GET /api/dev-server 200 in 527ms (compile: 8ms, render: 519ms)
2026-02-11T15:54:04:  GET /api/scratch-pad 200 in 14ms (compile: 10ms, render: 5ms)
2026-02-11T15:54:04: ✓ Compiled in 32ms
2026-02-11T15:54:08:  GET /api/dev-server 200 in 419ms (compile: 5ms, render: 414ms)
2026-02-11T15:54:18:  GET /api/dev-server 200 in 417ms (compile: 10ms, render: 407ms)
2026-02-11T15:54:28:  GET /api/dev-server 200 in 422ms (compile: 8ms, render: 415ms)
2026-02-11T15:54:38:  GET /api/claude-usage 200 in 447ms (compile: 14ms, render: 433ms)
2026-02-11T15:54:38:  GET /api/dev-server 200 in 455ms (compile: 8ms, render: 447ms)
2026-02-11T15:54:46: ✓ Compiled in 28ms
2026-02-11T15:54:48:  GET /api/dev-server 200 in 440ms (compile: 6ms, render: 434ms)
2026-02-11T15:54:55:  DELETE /api/scratch-pad 200 in 7ms (compile: 4ms, render: 3ms)
2026-02-11T15:54:58:  GET /api/dev-server 200 in 426ms (compile: 7ms, render: 418ms)
2026-02-11T15:55:08:  GET /api/dev-server 200 in 458ms (compile: 9ms, render: 449ms)
2026-02-11T15:55:18:  GET /api/dev-server 200 in 667ms (compile: 42ms, render: 624ms)
2026-02-11T15:55:28:  GET /api/dev-server 200 in 437ms (compile: 11ms, render: 427ms)
2026-02-11T15:55:38:  GET /api/claude-usage 200 in 393ms (compile: 18ms, render: 375ms)
2026-02-11T15:55:38:  GET /api/dev-server 200 in 568ms (compile: 6ms, render: 562ms)
2026-02-11T15:55:48:  GET /api/dev-server 200 in 470ms (compile: 20ms, render: 450ms)
2026-02-11T15:55:52:  GET /api/scratch-pad 200 in 17ms (compile: 5ms, render: 12ms)
2026-02-11T15:55:52: ✓ Compiled in 62ms
2026-02-11T15:55:58:  GET /api/dev-server 200 in 437ms (compile: 7ms, render: 431ms)
2026-02-11T15:56:06:  GET /api/scratch-pad 200 in 11ms (compile: 9ms, render: 2ms)
2026-02-11T15:56:06: ✓ Compiled in 14ms
2026-02-11T15:56:08:  GET /api/dev-server 200 in 435ms (compile: 10ms, render: 424ms)
2026-02-11T15:56:18:  GET /api/dev-server 200 in 447ms (compile: 17ms, render: 430ms)
2026-02-11T15:56:28:  GET /api/dev-server 200 in 439ms (compile: 17ms, render: 422ms)
2026-02-11T15:56:38:  GET /api/claude-usage 200 in 480ms (compile: 15ms, render: 465ms)
2026-02-11T15:56:38:  GET /api/dev-server 200 in 481ms (compile: 9ms, render: 473ms)
2026-02-11T15:56:48:  GET /api/dev-server 200 in 488ms (compile: 18ms, render: 470ms)
2026-02-11T15:56:58:  GET /api/dev-server 200 in 429ms (compile: 10ms, render: 418ms)
2026-02-11T15:57:08:  GET /api/dev-server 200 in 431ms (compile: 16ms, render: 415ms)
2026-02-11T15:57:18:  GET /api/dev-server 200 in 417ms (compile: 8ms, render: 409ms)
2026-02-11T15:57:28:  GET /api/dev-server 200 in 434ms (compile: 17ms, render: 417ms)
2026-02-11T15:57:38:  GET /api/claude-usage 200 in 422ms (compile: 19ms, render: 404ms)
2026-02-11T15:57:38:  GET /api/dev-server 200 in 492ms (compile: 11ms, render: 482ms)
2026-02-11T15:57:48:  GET /api/dev-server 200 in 428ms (compile: 10ms, render: 418ms)
2026-02-11T15:57:51: ✓ Compiled in 66ms
2026-02-11T15:57:58:  GET /api/dev-server 200 in 434ms (compile: 12ms, render: 422ms)
2026-02-11T15:58:08:  GET /api/dev-server 200 in 449ms (compile: 9ms, render: 439ms)
2026-02-11T15:58:18:  GET /api/dev-server 200 in 424ms (compile: 7ms, render: 417ms)
2026-02-11T15:58:18: ✓ Compiled in 63ms
2026-02-11T15:58:18:  GET /api/scratch-pad 200 in 133ms (compile: 10ms, render: 124ms)
2026-02-11T15:58:20:  GET /api/scratch-pad 200 in 24ms (compile: 15ms, render: 9ms)
2026-02-11T15:58:20: ✓ Compiled in 28ms
2026-02-11T15:58:28:  GET /api/dev-server 200 in 421ms (compile: 7ms, render: 414ms)
2026-02-11T15:58:31:  DELETE /api/scratch-pad 200 in 37ms (compile: 16ms, render: 21ms)
2026-02-11T15:58:38:  GET /api/dev-server 200 in 457ms (compile: 7ms, render: 450ms)
2026-02-11T15:58:38:  GET /api/claude-usage 200 in 565ms (compile: 17ms, render: 548ms)
2026-02-11T15:58:48:  GET /api/dev-server 200 in 440ms (compile: 14ms, render: 426ms)
2026-02-11T15:58:58:  GET /api/dev-server 200 in 415ms (compile: 12ms, render: 403ms)
2026-02-11T15:59:04:  GET /api/claude-chat/history?projectId=dashboard 200 in 9ms (compile: 5ms, render: 4ms)
2026-02-11T15:59:04:  GET /api/claude-chat/history?projectId=dashboard 200 in 5ms (compile: 3ms, render: 1685µs)
2026-02-11T15:59:04:  GET /api/claude-chat/skills?projectId=dashboard 200 in 23ms (compile: 6ms, render: 17ms)
2026-02-11T15:59:04:  GET /api/claude-chat/skills?projectId=dashboard 200 in 9ms (compile: 3ms, render: 6ms)
2026-02-11T15:59:08:  GET /api/dev-server 200 in 477ms (compile: 13ms, render: 463ms)
2026-02-11T15:59:18:  GET /api/dev-server 200 in 454ms (compile: 8ms, render: 446ms)
2026-02-11T15:59:21:  POST /api/claude-chat/upload 200 in 16ms (compile: 7ms, render: 9ms)
2026-02-11T15:59:21:  POST /api/claude-chat/history 200 in 6ms (compile: 4ms, render: 3ms)
2026-02-11T15:59:28:  GET /api/dev-server 200 in 441ms (compile: 13ms, render: 428ms)
2026-02-11T15:59:38:  GET /api/claude-usage 200 in 475ms (compile: 37ms, render: 438ms)
2026-02-11T15:59:38:  GET /api/dev-server 200 in 478ms (compile: 31ms, render: 447ms)
2026-02-11T15:59:48:  GET /api/dev-server 200 in 440ms (compile: 15ms, render: 425ms)
2026-02-11T15:59:53:  POST /api/claude-chat 200 in 32.5s (compile: 9ms, render: 32.5s)
2026-02-11T15:59:53:  POST /api/claude-chat/messages 200 in 28ms (compile: 17ms, render: 11ms)
2026-02-11T15:59:53:  POST /api/claude-chat/history 200 in 31ms (compile: 9ms, render: 22ms)
2026-02-11T15:59:53:  POST /api/claude-chat/messages 200 in 10ms (compile: 7ms, render: 4ms)
2026-02-11T15:59:53:  POST /api/claude-chat/history 200 in 11ms (compile: 3ms, render: 8ms)
2026-02-11T15:59:58:  GET /api/dev-server 200 in 427ms (compile: 11ms, render: 416ms)
2026-02-11T16:00:08:  GET /api/dev-server 200 in 413ms (compile: 10ms, render: 403ms)
2026-02-11T16:00:11:  POST /api/scratch-pad 201 in 11ms (compile: 7ms, render: 4ms)
2026-02-11T16:00:11:  GET /api/scratch-pad 200 in 7ms (compile: 4ms, render: 3ms)
2026-02-11T16:00:18:  GET /api/dev-server 200 in 399ms (compile: 4ms, render: 395ms)
2026-02-11T16:00:28:  GET /api/dev-server 200 in 441ms (compile: 9ms, render: 433ms)
2026-02-11T16:00:38:  GET /api/claude-usage 200 in 444ms (compile: 9ms, render: 435ms)
2026-02-11T16:00:38:  GET /api/dev-server 200 in 457ms (compile: 5ms, render: 452ms)
2026-02-11T16:00:48:  GET /api/dev-server 200 in 416ms (compile: 9ms, render: 407ms)
2026-02-11T16:00:58: ✓ Compiled in 50ms
2026-02-11T16:00:58:  GET /api/dev-server 200 in 458ms (compile: 14ms, render: 444ms)
2026-02-11T16:00:58:  GET /api/claude-chat/skills 200 in 41ms (compile: 17ms, render: 24ms)
2026-02-11T16:01:08:  GET /api/dev-server 200 in 441ms (compile: 15ms, render: 426ms)
2026-02-11T16:01:18:  GET /api/dev-server 200 in 420ms (compile: 13ms, render: 407ms)
2026-02-11T16:01:28:  GET /api/dev-server 200 in 415ms (compile: 14ms, render: 401ms)
2026-02-11T16:01:38:  GET /api/dev-server 200 in 493ms (compile: 6ms, render: 486ms)
2026-02-11T16:01:38:  GET /api/claude-usage 200 in 624ms (compile: 12ms, render: 612ms)
2026-02-11T16:01:43:  DELETE /api/scratch-pad 200 in 10ms (compile: 5ms, render: 5ms)
2026-02-11T16:01:48:  GET /api/dev-server 200 in 429ms (compile: 7ms, render: 423ms)
2026-02-11T16:01:55:  GET /api/claude-chat/history?projectId=classpost 200 in 11ms (compile: 4ms, render: 6ms)
2026-02-11T16:01:55:  GET /api/claude-chat/history?projectId=classpost 200 in 5ms (compile: 3ms, render: 1597µs)
2026-02-11T16:01:55:  GET /api/claude-chat/skills?projectId=classpost 200 in 20ms (compile: 8ms, render: 12ms)
2026-02-11T16:01:55:  GET /api/claude-chat/skills?projectId=classpost 200 in 9ms (compile: 3ms, render: 5ms)
2026-02-11T16:01:58:  GET /api/dev-server 200 in 426ms (compile: 5ms, render: 421ms)
2026-02-11T16:02:08:  GET /api/dev-server 200 in 419ms (compile: 16ms, render: 403ms)
2026-02-11T16:02:18:  GET /api/dev-server 200 in 423ms (compile: 7ms, render: 416ms)
2026-02-11T16:02:28:  GET /api/dev-server 200 in 434ms (compile: 7ms, render: 427ms)
2026-02-11T16:02:38:  GET /api/claude-usage 200 in 562ms (compile: 15ms, render: 547ms)
2026-02-11T16:02:38:  GET /api/dev-server 200 in 575ms (compile: 9ms, render: 567ms)
2026-02-11T16:02:48:  GET /api/dev-server 200 in 440ms (compile: 9ms, render: 431ms)
2026-02-11T16:02:58:  GET /api/dev-server 200 in 421ms (compile: 9ms, render: 412ms)
2026-02-11T16:03:08:  GET /api/dev-server 200 in 434ms (compile: 9ms, render: 425ms)
2026-02-11T16:03:18:  GET /api/dev-server 200 in 429ms (compile: 10ms, render: 419ms)
2026-02-11T16:03:28:  GET /api/dev-server 200 in 409ms (compile: 11ms, render: 398ms)
2026-02-11T16:03:38:  GET /api/dev-server 200 in 468ms (compile: 9ms, render: 459ms)
2026-02-11T16:03:38:  GET /api/claude-usage 200 in 475ms (compile: 17ms, render: 458ms)
2026-02-11T16:03:48:  GET /api/dev-server 200 in 416ms (compile: 9ms, render: 407ms)
2026-02-11T16:03:58:  GET /api/dev-server 200 in 414ms (compile: 9ms, render: 405ms)
2026-02-11T16:04:08:  GET /api/dev-server 200 in 405ms (compile: 7ms, render: 397ms)
2026-02-11T16:04:18:  GET /api/dev-server 200 in 416ms (compile: 12ms, render: 404ms)
2026-02-11T16:04:28:  GET /api/dev-server 200 in 429ms (compile: 8ms, render: 421ms)
2026-02-11T16:04:38:  GET /api/claude-usage 200 in 394ms (compile: 16ms, render: 378ms)
2026-02-11T16:04:38:  GET /api/dev-server 200 in 438ms (compile: 8ms, render: 430ms)
2026-02-11T16:04:48:  GET /api/dev-server 200 in 399ms (compile: 8ms, render: 391ms)
2026-02-11T16:04:58:  GET /api/dev-server 200 in 417ms (compile: 8ms, render: 409ms)
2026-02-11T16:05:08:  GET /api/dev-server 200 in 410ms (compile: 7ms, render: 402ms)
2026-02-11T16:05:18:  GET /api/dev-server 200 in 413ms (compile: 12ms, render: 401ms)
2026-02-11T16:05:28:  GET /api/dev-server 200 in 417ms (compile: 12ms, render: 405ms)
2026-02-11T16:05:38:  GET /api/dev-server 200 in 454ms (compile: 8ms, render: 447ms)
2026-02-11T16:05:38:  GET /api/claude-usage 200 in 729ms (compile: 15ms, render: 713ms)
2026-02-11T16:05:48:  GET /api/dev-server 200 in 415ms (compile: 8ms, render: 407ms)
2026-02-11T16:05:58:  GET /api/dev-server 200 in 396ms (compile: 8ms, render: 388ms)
2026-02-11T16:06:08:  GET /api/dev-server 200 in 411ms (compile: 8ms, render: 403ms)
2026-02-11T16:06:18:  GET /api/dev-server 200 in 420ms (compile: 8ms, render: 412ms)
2026-02-11T16:06:28:  GET /api/dev-server 200 in 410ms (compile: 8ms, render: 402ms)
2026-02-11T16:06:38:  GET /api/dev-server 200 in 447ms (compile: 8ms, render: 439ms)
2026-02-11T16:06:38:  GET /api/claude-usage 200 in 478ms (compile: 15ms, render: 462ms)
2026-02-11T16:06:48:  GET /api/dev-server 200 in 418ms (compile: 9ms, render: 409ms)
2026-02-11T16:06:58:  GET /api/dev-server 200 in 420ms (compile: 9ms, render: 411ms)
2026-02-11T16:07:08:  GET /api/dev-server 200 in 408ms (compile: 9ms, render: 400ms)
2026-02-11T16:07:18:  GET /api/dev-server 200 in 412ms (compile: 8ms, render: 404ms)
2026-02-11T16:07:28:  GET /api/dev-server 200 in 424ms (compile: 11ms, render: 413ms)
2026-02-11T16:07:38:  GET /api/dev-server 200 in 456ms (compile: 8ms, render: 449ms)
2026-02-11T16:07:38:  GET /api/claude-usage 200 in 485ms (compile: 15ms, render: 470ms)
2026-02-11T16:07:48:  GET /api/dev-server 200 in 403ms (compile: 8ms, render: 396ms)
2026-02-11T16:07:58:  GET /api/dev-server 200 in 428ms (compile: 11ms, render: 418ms)
2026-02-11T16:08:08:  GET /api/dev-server 200 in 425ms (compile: 8ms, render: 416ms)
2026-02-11T16:08:18:  GET /api/dev-server 200 in 415ms (compile: 8ms, render: 406ms)
2026-02-11T16:08:28:  GET /api/dev-server 200 in 395ms (compile: 7ms, render: 388ms)
2026-02-11T16:08:38:  GET /api/claude-usage 200 in 371ms (compile: 15ms, render: 356ms)
2026-02-11T16:08:38:  GET /api/dev-server 200 in 461ms (compile: 7ms, render: 453ms)
2026-02-11T16:08:48:  GET /api/dev-server 200 in 444ms (compile: 6ms, render: 437ms)
2026-02-11T16:08:58:  GET /api/dev-server 200 in 444ms (compile: 13ms, render: 431ms)
2026-02-11T16:09:08:  GET /api/dev-server 200 in 432ms (compile: 9ms, render: 423ms)
2026-02-11T16:09:18:  GET /api/dev-server 200 in 468ms (compile: 13ms, render: 455ms)
2026-02-11T16:09:28:  GET /api/dev-server 200 in 452ms (compile: 8ms, render: 444ms)
2026-02-11T16:09:38:  GET /api/claude-usage 200 in 441ms (compile: 17ms, render: 424ms)
